评论id,评论内容,状态
4459372003,漏洞百出,已有
4459381831,最烦那种隔壁邻居一堆玩得好的朋友青春，每次都好像闪闪发亮然后堕落在她爱他他爱她，她又爱他的困兽斗里，啧。纵然每次我都看后又骂一通，哭亖现实里的青春。,已有
4459394151,这剧挺有感触 青春剧里的意外身故让人不适,已有
4459415289,又一部剧情平淡注水且套路的年代青春剧,已有
4459473504,国内这几年的家庭向影视剧除了围绕生孩子的议题之外拍不出来别的了吗？还是只能拍这个议题,已有
4459530252,第二部各方面都显得弱智跟廉价。笑又不搞笑，还要硬来。爹味十足，老是三个人齐声喊词。,已有
4459570283,前面几集就特别难看，剧开头拿开玉石开出人头当噱头，剧情bug特别多经不起推敲，演员演技差，兄弟俩从小一起生活口音不一致设定不严谨。在剧讨论帖说一句剧难看被粉丝攻击，还要查看主页其他剧打分才能评价这剧,已有
4459574630,故事的主题挺好的，就是悬疑的逻辑不太行，一个个台词也都不太行,已有
4459600139,几个年轻演员挺有灵气的 只是剧情有点老套了,已有
4459610417,真相重要还是惩罚凶手重要,已有
4459627280,99年上海普高的生活就已经这么丰富了。,已有
4459639714,制作精良，各环节都算是良心制作。可惜第一版剪辑过于混乱而赶客，痛失好开局。剧情推进快但是缺乏情感衔接，武戏和文戏两条腿不一般长。邓为的演技明显提高了，已经掌握了男主的演法。虽然技术手段不够多，但能演出多层次多角度，能够真听真看真感觉，审美高级。,已有
4459654134,整部剧给我的感觉就是“正常”，无论是剧情、逻辑、故事走向等等，都异常地正常，仿佛内娱终于有人知道观众爱看什么了，没有不明事理的正派人士，没有狗血套路的误会，女主有疑问也没有自顾自往错误方向脑补，反而被她脑补出真相来；还打破了舍一人救苍生的神奇观念，一人要救，苍生也要救。,已有
4459663425,第一个案子是劝老年人的，第二个案子是劝年轻人的，第三个案子就是反诈app，挺不错，很有社会责任感的剧。美中不足是中后期家长里短鸡毛蒜皮略多了一些，以及某些演员的玻尿酸脸有点出戏。,已有
4459668653,演员也都演得太好了，周雨彤演技精湛。,已有
4459687640,红房子好看，青春懵懂酸涩又美好，少男少女的心事拍得鲜活细腻,已有
4459713928,今晚看了12集，剧情节奏慢，前期狗血邋遢，人物扁平，为了大女主而大女主，女主的演技也呈现了自嬤感，人物全程说教,已有
4459746501,喜欢剧中亲情线的治愈，很感人,已有
4459749982,好看啊🥹,已有
4459767615,说的好听是大女主，演出了大妾主的既视感。,已有
4459785106,剧情诈骗感强，与他人推荐不符,已有
4459786523,很久没看到演技那么差的主演了,已有
4459798278,什么颠演技😅不如短剧演员，女主人设还行挺讨喜，男主一切近镜头奇奇怪怪的，跟女主站一起有种老娘最美的姿态真得给配音老师加鸡腿不然完全没法看。提升提升演技练练仪态在拍戏吧。,已有
4459814195,一言难尽演技。男主木，太木了,已有
4459821097,这剧竟然让我get到了邓为…修仙古偶套路一套又一套，失忆又失忆又失忆…后面还是有点审美疲劳了,已有
4459821319,不是那个几个换乘恋爱 没有夹子音小奶音 是为数不多正常的仙侠剧了 女主的演技很好啊非常灵动 真的会爱上沐清歌 男女主演技在线的 男主的脸是客观的美 脸 身段和手都无可挑剔 演的很好 这样的剧这样的演员不上桌 内娱真的完了,已有
4459822507,男女主的演技，特别是男主，一说话那个嘴看着难受,已有
4459850631,男主演技真的一言难尽，特效剧情都很一般,已有
4459856067,演技烂 剧情俗,已有
4459862124,男主一脸塑料硅胶感，每次都仿佛在和女主比美，剧扑了导演还怪观众对仙侠审美疲劳。怎么不在剧的品质上找找原因？,已有
4459875942,烂剧配上烂主演，绝配。,已有
4459878859,好僵的演技，好蠢的剧情,已有
4459886913,男主演技差，台词嘴动幅度大，容易出戏，对主演选择不满,已有
4459889609,这部剧的价值观真的很扭曲，与命运抗争的结果就是做妾，杨紫的演技还是一如既往的模式化，妆造浮夸，面白如鬼都遮不住岁月的痕迹，法令纹让我出戏，人到中年的疲惫感都在脸上体现出来了,已有
4459891124,宣传大女主，却还是娇妻，不要来残害观众的眼睛好嘛，什么时候能不要再宣传大女主了,已有
4459895235,对演技有要求的人，实在看不下去木头演技,已有
4459905813,终于追完了。整体三观正，打戏特效燃，男女双强爽快性格，看着很爽。细看万事有回应，前面很多细节铺垫，最后大结局更是所有角色升华。仙侠剧不必靠大神仙来救世，每个人都是自己的救世主。勇于去做那个最不听话的棋子，过去也好未来也罢，皆是虚妄，接受不完美的自己，守住当下，自能走出另一番天地。男主冷艳俊美又傲娇，真是美人胚子,已有
4459906146,李沫的剧总给我一种 矫揉造作的假文青感,已有
4459907687,有人无情有人有情 有情之人愿护天下苍生 立意深刻,已有
4459917025,仙侠剧的套路真的看腻了 主演科技脸,已有
4459931491,女主不适合大表情，演戏套路化。,已有
4459987194,好难看……男主脸好僵。,已有
4459989598,粗制滥造的演技，僵硬的五官,已有
4460011940,吹大女主的烂古偶,已有
4460024389,普普通通的剧情，评分为什么这么高,已有
4460025900,从老年人被骗案，校园霸凌案，行业前辈剥削后辈，老师专家剥削学生，豪门太子皇叔斗，债权人和债务人斗法，当事人和律师斗法，属于阶层上下吃人相杀，最后到讨论人生终点该如何体面告别。活着斗，死了却不知道该怎么面对的人的一生。,已有
4460041205,妾色芳华？2025年还放封建主义的裹脚布的电视剧,已有
4460066838,国家能不能禁止矫揉造作的人演戏啊,已有
4460071679,剧情比较紧凑，没有太多bug；邓为演的真不错，狠厉，傲娇，深情都表现的挺到位；总体剧不错的，值得推荐,已有
4460073637,女主脸真是硬伤，全程表情僵硬，情绪起伏毫无层次，喜怒哀乐都一个样，看得人尴尬到脚趾抠地。她的台词也很不自然，毫无感情，也没一点高光,已有
4460111590,突破刻板印象，有梗，更难得可贵地讨论了“突破外表看内在”，“突破滤镜看真实”的议题。虽是现偶，但它的野心没被困在爱恋里。,已有
4460123784,剧情老套、男女主演技尴尬,已有
4460138982,要剧情没剧情，要演技没演技，要颜值没颜值,已有
4460160217,好难看，没有年代剧质感，演员也不像高中生，里面正剧演员喜剧演员大杂烩，配乐奇怪，难以入戏,已有
4460175586,一把余烬也想照亮真相，一个个赴死的人只为了讨回公道，悬疑的背后包裹的，是生命不能承受之重,已有
4460184062,整容脸男主和素人女主很像短剧，演技空泛，毫无层次,已有
4460184305,女主很灵动，男主一动表情就格格巫,已有
4460211213,科幻式仙侠（什么平行世界，克隆人都出来了）一个很完美的故事线（女师男徒→男师女徒→男师女师）,已有
4460247097,跟AI写的似的,已有
4460250652,演员们大都很好，多线并行，看起来比较舒服和轻松。但就是结尾匆忙的像我写不下去的论文，草草结束。,已有
4460275218,说句实话，剧不好看我从来不会主动来打分。实在有些粉丝太过分了,已有
4460276717,"前几集还有些能看的东西，比如女主男友的无效沟通法和年轻女主爸的pua；外婆的很多片段也温馨感人。但8集之后就完全跑偏了,尤其让人不适的是女主妈住院的时候，总是用别的女性角色来衬托主角。女主爸逐渐有洗白的倾向，女主继父从始至终都是一副“好男人”的样子，请问他那么有男德，那么第一段婚姻是怎么破裂的呢？后面的剧情也尴尬无比，什么刻意的雄竞，刻意的“渣女”，尬到人脚扣地…",已有
4460317044,颜值可以，选角也很贴合年龄,已有
4460319342,上大学后剧情开始变得很无聊。,已有
4460322470,这剧就像女主的脸一样，初看平平且寡淡，细看精致且耐看。一开始我还嫌弃妆造丑，演员颜值不够高，没想到却越看越有味道。一女二男的感情纠葛写得非常细腻，女主和男二无法实现的感情缘由交代得非常清楚，难能可贵的是把男女主的感情线铺得非常扎实，最后在一起可谓水到渠成。男主的人设实在太好了，出身富贵却永远能看到他人的疾苦，危难关头永远是坚实的依靠，遇到曲折永远能从自己做起，简直嫁人当嫁齐梦麟。男二写得也很好，有青云之志却处处受到倾轧裹挟，有爱民之心却时时受到无奈掣肘。槽点是坏人就是纯坏，从小坏，没有理由的变态，以及最后几集拉胯，男主突然全方位弱掉，将坏人绳之以法居然靠大义灭亲和话外音，确实过于草率了。案件虽然推理元素并不算特别强，探案过程却条理清晰，逻辑分明，全剧演员演技在线，整体上是好剧。,已有
4460342663,演技一般,已有
4460345666,男主演技真的很无语！一部剧整一次，次次不一样,已有
4460346681,男主的演技一塌糊涂。姨感好重。脸又很僵硬。说话那个嘴巴很出戏。女主就更别提了。,已有
4460363578,案子比第一季更出彩一些,已有
4460405464,纯网大！糟糕的台词，扯淡的剧情架构，女主一秒钟让人出戏。,已有
4460410520,男主一点演技都没有啊,已有
4460410994,男主简直长得不行演技更烂，资本真能捧啊,已有
4460413103,什么老套的剧情，演技也好差,已有
4460420947,2025年还有这么老套剧情应该被绞杀，演技也差差差,已有
4460449260,这一季好无聊啊,已有
4460455118,金色盾牌，热血铸就！,已有
4460458850,非常有意思的电视剧，唐奇和苏橙橙的人物设定很有趣,已有
4460459418,剧情特别新颖，很吸引人，唐奇真是又萌又帅，演员演技都好好,已有
4460459452,剧情比较新颖，很搞笑的哇，节奏也很好,已有
4460461229,男帅女美，双向暗恋好好磕，攻略掉马好下饭，演技和美貌让人舒服。,已有
4460461369,喜剧夸张奇幻的表象，深刻落地的内核。粗看也能被剧里的欢乐逗笑，细品也能品出雅俗共赏。,已有
4460462035,好有趣！题材很新颖！好看！可看！,已有
4460462519,很有趣的一部剧，女生视角非常新颖，主演演技在线,已有
4460462856,好久没看过奇幻剧了，很不错！设定新奇，看起来很开心，立意也很好,已有
4460463040,男主没有苏感，女主没有美感,已有
4460463956,设定有点癫，可以当做偶像剧版的《某种物质》来看，还蛮有意思的。高智商漫画风帅哥是檀健次的舒适区吗？,已有
4460464701,新奇的剧情，男女主台词表演都不错,已有
4460465247,桐华的价值观是真的过时了，竟然找女二是女主的分身，顶着分身和男主谈恋爱。还要搞那种教育观众什么是美的一套，女主获得男主的方式是换脸变美然后谈恋爱,已有
4460467312,男主女主太没有cp感 男主太姨了 个子太矮还是不要演偶像剧的好,已有
4460467752,身高不够能不能放过偶像剧啊，一点苏感都没有,已有
4460469398,垃圾好无聊的剧，男的油腻矮，女的也不好看，真的现偶男主可以不帅但是必须要高要阳刚，才会有cp感,已有
4460470564,剧情很有意思，没有生硬去靠近两年的思想流，而是在剧情里娓娓道来。主演演技很自然，好久没有这种奇幻剧了，期待后续故事,已有
4460471210,因为它蹭了一闪一闪亮星星，我就拉动进度条审判了一集，啊？就这？说自己职场版闪星？好尴尬。,已有
4460492036,开头就很有趣，吸引到我了。,已有
4460503742,挺意外的，比预想中好看，剧情也有些新意，在仙侠剧同质化严重的今天，还蛮有意思，男女主本来也不太认识，女主居然还不错，可以更好看的,已有
4460504613,布景园艺都好美,已有
4460515705,原创剧本就是好，让人猜不到，情节是真好笑，男女视角大不同，女生这边明明是爱的不得了，结果男方那边就是恐怖视角。男主的心跟着脸走，谁不说一句他是个大猪蹄子啊，坐等他追妻火葬场呢！这个设定确实很好玩，好笑又好看,已有
4460525504,在仙侠剧里值得一个五星。曾经我最爱琉璃，直到我遇到了仙台有树。,已有
4460529976,意外之喜。近几年看腻了的古偶题材中难得有新意的剧。剧情很好，有立意。平开高走，中间我甚至想起了莲花楼。后来有人告诉我确实是一个编剧，难怪！剧情经得起考验。,已有
4460538821,十年前的制作水平,已有
4460539561,情节悬浮，男主油腻，画面画质差,已有
4460543164,现在的校园群像剧像八股文，你可以在本剧中看见所有从前校园剧中的人设，且都带着极强烈的刻板印象。校园群像剧的魅力不在恋爱，而在青春，充满着无限可能性的青春最让人怀念,已有
4460544167,好癫 好喜欢 有点意思,已有
4460550636,这个剧的设定还是深得我心，搞笑但是又不肤浅，还是有挖掘一些外在与内在相关的东西的。,已有
4460558842,期望有多大，失望就有多大，剧情无聊，人设悬浮，看点全在预告片里,已有
4460561284,男主脸真僵，一到大表情整个就垮，演技巨烂，剧情无聊。,已有
4460568528,女主形象也一点也不符合曾经是体育特长生设定。然后一个美妆公司高层全是男的，鬼址。女主朋友发现她会变外形是一点也不害怕的吗,已有
4460569931,俩主演都不太适合这种轻喜剧风格，感觉到编剧水平有限了，另外男主年龄大了不适合装嫩装可爱了,已有
4460580169,感觉就是那种劣质仙侠，粗糙的制作和特效。男女主的演技都不太行，还有那个台词也不知道是配音还是原声，男主演技还像个木头到底是在演给谁看？,已有
4460609183,太难看了，真的太难看了。桐华真的过时了，这个剧本是近期看过的最差的。,已有
4460616252,剧本倒是不俗套，所以哪怕不好看，也还是打三星以表支持。,已有
4460624733,太浮夸了，男演员演的太差了,已有
4460645894,剧情不错，矛盾冲突设计的很不错,已有
4460648432,编剧没有很慎重地把这个矛盾点架构在恰当的环境背景下，所以显得女主姐姐、面试官、男主对女主相貌的嫌弃特别没教养。选材很新颖，但故事逻辑编排得并不好。,已有
4460651750,很浓的李漠味但看多了真的没啥新鲜感，这对母女说实话人设挺悬浮的 这种剧现在只适合电视播放因为电视不能快进,已有
4460673156,每当我快要看不下去的时候就会出现一个小钩子勾着我继续看，董洁的气质在里面真的太突出了。,已有
4460673659,设定和主题挺有意思，但展开方式有点乏味,已有
4460675009,女主没有几个正常镜头，还给女主矮化，明目张胆在视觉上爱男恨女的剧，真替李兰迪不值。,已有
4460675380,难看就说难看，不要用癫替换概念，偶像剧搞无厘头搞笑真的接受不了,已有
4460679341,这么无脑没逻辑的电视剧怎么越来越多了,已有
4460680469,尴尬的剧情，尴尬的演技……涵之答应我去演现代剧好吗，那里才是你的舒适区，我还是喜欢你演的现代剧，邓为做不了大表情……演员演不出情绪怎么让观众带入？演技实在太赶客了,已有
4460684861,老旧的师徒设定，男主演技尴尬，略显油腻，和女主也没有cp感,已有
4460702898,全程悬浮，男主讨厌，攻击女主长相，对美女和颜悦色，对女主人身攻击。而且一点都不给李兰迪化丑妆，就说人家是丑女,已有
4460706710,男主用力过猛演戏，表情僵硬，被批评为木头演技,已有
4460726488,第二季依旧很好看 律师打案子为主线 友情 爱情为副线 比例刚刚好 最后男女主代理同一件案子的对家 很伤感情 对于生死观 我支持李元 但是如果我的另一半始终坚持继续为我治疗 陪我到最后 我也会很感激 庆幸 且尊重他 我会为陈硕退一步,已有
4460729725,这部剧是罕见的国产现偶精品，带给我太多快乐和笑容。,已有
4460739844,她爹说要和她妈破镜重圆这剧可以下地狱去了,已有
4460763346,看完16集来评！意外的还不错，我以为是现偶？结果根本就是喜剧，抽象的又尬又好笑，离谱的还很严谨,已有
4460764444,一般不打一星的，但这剧真的值得,已有
4460807791,主角们的颜值在线 就是这个剧情吧 实在不太喜欢,已有
4460821756,四集 给我看出生理不适了 2025年怎么还有这种剧情、场布、造型、设计的存在？？？,已有
4460829330,希望妈妈是吴俪梅，希望她爱自己多一点；我们就这样互相取暖依偎着；无条件的理解是这世上最无价最难得的宝物；顾云苏说的‘她也不是懂我吧，她只是愿意理解我’,已有
4460836141,国产剧咋都变成元素杂糅啊……基础元素别人有你就不能用，idea发展成一个故事才是关键，可偏偏就是故事讲不好，剧情线乱成一团……看起来就咋咋唬唬的，让人很难代入……这个男主也是，为了凸显他直男，连基本的manner都没有了，女主也是经典小苦瓜形象，实在食之无味,已有
4460882244,全程2倍速看刚好,已有
4460885690,情节明快流畅，演员各个状态中，“傲慢与偏见”果然会蒙蔽人的双眼～好喜欢。,已有
4460887418,男主x缩力满满，矮小没cp感 剧情确是东抄西借拼多怪,已有
4460891396,剧情一般，偶有触动,已有
4460908397,这部片子甚至像是为了朴树那张《我去2000》的而拍,已有
4460922579,看了三集唯一的爽点是女主拥有一个随时随地可以变装的镯子。接下来的剧情俗不可耐，说是为了证明自己，其实还是在男人身上寻找自信，以及观众也会喜欢变装后漂亮的女生，那李兰迪你演这个‘女主’又有何意义呢,已有
4460947225,先三星观望吧，又是一出内在美，现代颜心记，手镯设定很奇幻，李兰迪压根就没扮丑，变身前变身后，没太大说服力，另外，檀多多颜值稳定，不管演古偶还是现偶，就是输在身高上了，但没关系，演技在线。,已有
4460947486,剧情太扯淡了,已有
4460956456,好笑是好笑的，就是檀健次的人设有点拧巴，一边诗词歌赋停留在上部电视剧里，一边俗套的一批口吐芬芳。。。这女主不恨才怪。。。,已有
4460956723,主角的能力过强了，这破案看的就没啥意思了。。。设计的多复杂，案子结束的就多牵强,已有
4460956878,7分很合适，但已经是近期电视里最用心的一部了,已有
4460964138,这是什么癫剧哈哈哈哈太好笑了。好久没看到这么正常且尊重观众的国产剧了。原创剧本，看网上的切片根本猜不到下一集讲什么。值得一看！希望以后内娱多出这种有脑的原创剧本。,已有
4460981497,属于去头掐尾更好食用的电视剧。编剧可能为了不得罪化妆品和滤镜app开发公司，还不得不最后往回找补，滤镜是还原真实面貌，化妆为啥合理都不记得了。但是姑娘们简单想想就知道了，为什么大自然都是雄性更漂亮还使劲打扮自己，为了雌性连命都可以不要。人类怎么就反过来了，仔细咂摸咂摸吧。,已有
4460989144,好浮夸啊，剧情不如cut好看,已有
4460996829,上来就搞虐女猎奇镜头来表大尺度吸引人，然后这个女生还要众目睽睽无缘无故亲一个普男，什么性别的编剧脚趾想就知道,已有
4461013469,有一种抄袭了很多韩剧的感觉，另外女主这样怎么还会有容貌焦虑呢？？？男主真得不可，没有苏感,已有
4461034067,男女主演技稀烂，面部僵硬,已有
4461039807,仙侠剧拍成这样，太无语了，男主角选角失败。,已有
4461047019,看了两集看不下去了,已有
4461061998,换脸那场情境状态吓不尿裤子吧。随后女主的自白我沒get到她为什么突然说基因。跟前一段换脸什么关系？连续两段刻意drama，面试那段面试官不等人离开就开始蛐蛐，我接受度还尚可，但后续跟男主搭话我个人是被尬到了。姐妹关系塑造的还可以，但不能细想。拍出生理性喜欢真的就够了，谁说爱人就该爱ta的灵魂。一见钟情也说不准就看到灵魂了。cp感还可以，挺甜的，其他部分虽然扯但不至于说赶客,已有
4461062862,檀健次不适合现偶题材，演技有姨味，身高与女主相近让人出戏,已有
4461081777,作为上海人 看这个片子真的有很多感触 和隔壁小巷人家有异曲同工之处 但小孩子间的戏确实没那么有意思 反而是大人间的戏更好看 毛头一家简直太好看了 毛头爸爸演的真好 头势要清爽 这上海话 多少年没听到过了 毛头也是真帅 女主的爱情故事就显得很平平无奇了,已有
4461098214,男主的下巴好像没牙的老爷爷老奶奶,已有
4461126859,全剧主题是反容貌焦虑以貌取人，政治正确不是这么用的。,已有
4461190620,当“赛博易容术”撞上“天选冤家”，奇幻设定炸出的不只是玛丽苏泡泡，还有当代人的容貌焦虑自救良药。故事设计上很多小巧思，反套路之余又有点小感动。创意妥妥的，体验却癫癫的。,已有
4461203224,廖知白是个狠人。,已有
4461212591,我服了李言了，别人餐桌上已经暗戳戳交锋好几个回合了，结果这小子两眼一睁就是吃，冷面妙人szd,已有
4461225398,男的脸好僵好肿，演技更是一坨,已有
4461231355,主线案件+单元案件，单元案件又串回主线案件，叙事偏生活剧，节奏较慢,已有
4461242736,虽然是青春群像剧，但每个角色都是天生CP圣体，所以随便一对都能磕到，CP脑速来品鉴,已有
4461329076,违和的地方太多了,已有
4461370114,涵盖了我所看过的各种仙侠剧桥段。,已有
4461384378,彭昱畅的演技依然在线,已有
4461385226,剧本不行，浪费设定,已有
4461413645,最后几集真是赚足了眼泪，师徒分别的场景让人忍不住哭出声 西门长海江湖再见，后会有期,新增
4461416716,故事还是与之前的剧集有类似的桥段，比如女主一开始爱的是男二……男主人设也是一开始比较纯良简单，慢慢成熟……胡冰卿的角色依旧雷同很多剧……优点就是按部就班，踏踏实讲故事……服化道也比较讲究,已有
4461445655,这剧在国产剧里都算倒数的 槽点多到不知道从哪里说起 像15年前的国产剧 我说桐华还是退休吧。兰迪妹妹挺好看 演技也挺自然,已有
4461464216,剧情紧凑，角色鲜明，西门长在与徒弟们的互动既搞笑又温馨，这日常我能看一百集！,已有
4461493323,站在上帝视角看每个人暗藏的少年心事太有意思了，对于学生时期来说，心动就是一瞬间的事,已有
4461514871,后面几集编剧怎么了，太水剧情了,已有
4461562541,这个剧它居然……有逻辑！无论再世重生还是失忆，它都讲得头头是道，情节顺畅紧凑，人物都很饱满也很忠于自我，尤其是男女主在不同年龄段个性行为的差异和发展交待的非常清晰。中间还有一些特别高光的场面很有亮点，打戏很好看！最后大战中三千世界倒悬的特效震到我了。几个配角也很好，形象鲜明各有各的cp风格，戏份不拖沓刚刚能讲清楚故事线。说起来好像也没什么太牛逼的，可把这些都做到已经是很难得的古偶了。但有一点是真正牛逼的：男主太tm漂亮了啊！！这张脸简直女娲毕设，都美出神性来了，一个男的怎么会那么好看啊,已有
4461578863,檀健次不错,已有
4461600331,董洁真美,已有
4461628233,感觉会磨磨唧唧的,已有
4461652553,再好的故事都经不起这样剪得稀碎，情绪刚到又剪断了插叙。,已有
4461668972,弃了弃了，看到11集，后面越来越无聊，而且周雨彤不提性格人品的事，她这张脸凭啥天天扯大美人的人设啊，每次看到下半张脸都感觉大马猴一样，然后男主也很僵硬，白瞎了前面的剪辑。——哎，看到中间这两人真的吵得很烦啊，嘴巴说关心实则全是伤害，说了几百遍不要这样说话还是要那样刺痛对方，每次都让中间的李叔难做。说实话性格这么别扭的人哪有这么好的二婚头，李叔真是倒霉死了，碰上这对母女，关键还给她俩安排了不错的运势，真是服了。减三星。剪辑不错，故事推进慢了点，吴丽梅也是命好身边人都宠着她，但说话真难听，尤其对妈妈，别别扭扭的，不过她妈说话也一样，正话反说，好心没好话，都挺烦人的。,已有
4461676004,从超点后，这个故事就急转直下落入俗套了……,已有
4461687907,剧情没第一部值得推敲，不过3个人的化学反应太好了,已有
4461695765,现在电视剧已经可以这么明目张胆的厌女了吗,已有
4461726395,很多所谓大尺度的噱头，但是整体案子严谨度还有人物塑造都有漏洞啊，甚至前后感情都没有连贯性的过度……毁啊，白瞎了东南亚的猎奇调调～,已有
4461773043,毫无生活基本常识的剧，里面这个妈真的是和天大的作精啊老天爷！！！！！作她妈作她女儿作老公，剧里从头到尾没有显示出她当妈的任何称职一面！所谓的做妈妈想要感人肺腑的那些事不过是每一个做妈妈再正常不过的日常！！身边每一个人都要宠她！这是什么傻逼角色设定？！？！,已有
4461823847,现偶奇幻新颖浪漫喜剧爱情剧加上了古装元素,已有
4461835151,男主个子跟女主差不多，没有苏感，一集已弃,已有
4461844691,脑洞这块我佩服得五体投地，动画片式孙悟空出来洗手的时候我知道我格局小了。,已有
4461845111,编剧出彩，配乐到位，演技在线，比第一部少了一些讨厌的支线和角色，呱嗒/老田也日渐可爱，属于续作比前作观感还好的剧集，这剧的节奏感和特质渐渐出来了,已有
4461847362,成年人的恋爱从不内耗自己，又是跟着梅梅和苏苏学习洒脱对待爱情的一天,已有
4461853516,演技过于夸张，男女主都不太适合演现偶，两人也没有cp感,已有
4461914987,情节AI味很重，像是糅合了非常多推理悬疑作品洗出来的稿，故事背景像模仿了《边水往事》但又没人家用心，滤镜好像是既要东南亚犯罪风又想兼顾点偶像剧柔光，结果不上不下没有一点实感，拍摄手法又仿佛看到了《唐探》的影子。,已有
4461935882,1.5倍速观看节奏较快，剧情不只是谈恋爱，特效尚可，结局处理较合理,已有
4461955056,前半段搞笑，后半段甜甜，能让观众看开心就是一部好剧。,已有
4461966050,看不进去,已有
4461976550,这部剧简直今年最烂。高中生写的像小学生，陈末张口闭口戳别人痛处“你爸爸走了”，这都不是低情商是低智商。编剧还给他俩写成一对，一分钟都忍不了。女生友谊最忌讳第三者，陈末还随口诬陷别人，演讲背后说人伪君子，看着真来气。,已有
4461978906,案件好烂,已有
4462035771,孙怡演技真的差 美华姐居然是最大boss还挺唏嘘 法医的母亲 警察的父亲都是制毒贩毒集团的人 案件都还不错 能感觉到制作团队有在避开虐女奇观 看着挺顺的 还不错,已有
4462052727,大部分演员表演自然 这么低的分编剧是需要背锅的 最后几集突然俩更不逻辑了,已有
4462072823,得救了！我们唐总就是这么一款顶着轻熟高智脸搞纯爱的笨拙小狗，好喜欢唐奇的人设耶,已有
4462077827,男主太油腻了,已有
4462089772,热热闹闹的烟火气，扑面而来，满满都是生活的温度。街边摊位上蒸腾起的热气，小贩们此起彼伏的叫卖声，行人脸上洋溢的笑容，每一处细节都透露着真实与温暖。两个小孩做糖稀这段太触动人心，让人不禁沉醉其中，仿佛能触摸到生活最质朴的美好,已有
4462109573,喜欢探案小分队的群像戏，蔡氏兄妹表现讨喜。齐公子回太原后人设降智，县尊书生气太重不切实际,已有
4462113015,悬浮,已有
4462120005,到底是谁发明的这癫剧啊，笑的我好崩溃，滤镜也太适合下班放松看了谁懂,已有
4462123744,开始以为是言情，没想到是奇幻，脑洞有点大，给人惊喜。特别是男女主之间存在的信息差、永远对不齐的颗粒度，各种纠缠不清的拉扯都太有意思了。剧里双重视角下让他俩的牵绊更有张力，观众的上帝视角看谁也不讨厌，都能理解。,已有
4462128239,前面还行，后面这个失完忆那个失忆，看得有点无聊了，特效是真不错，女主是薛冉冉的时候很合适，男主看不习惯。还有为什么要有容貌禁制的设定，明明一模一样的两个人，还在台词里说那么多次是不一样的两个人,已有
4462134000,李兰迪那么好看演这个角色严重代入不了啊！,已有
4462139290,红房子在情感和美学上做到了细致而微，生活流青春描摹在细节和表达方法上有设计，轻喜剧桥段成了生活的调剂，人生羁绊令人感动，瑕不掩瑜,已有
4462143529,内娱原创剧本不易，原创抽象剧本更不易，原创抽象的同时又能把逻辑合理得圆上又兼顾好笑和走心更是难上加难，总而言之滤镜真的是一部看了能让人心情变好人都能阳光不少的诚意佳作，它值得被更多人看到。,已有
4462216473,假借神佛欺世盗名之徒，本心最不敬神佛。敬畏鬼神，但不要对侍奉神佛之人带有滤镜。一个江湖术士带着二十多个徒弟敢反抗朝廷官兵？这部片子投资很少吗，为什么演员的头套帽子看起来那么局促（女演员的服装发饰看起来好一些），配音也不贴脸。剧情老套,已有
4462306061,癫中有逻辑，癫中有真情，精神状态十分美丽,已有
4462328868,剧情还可以，但男女主演技不太够，女主前期沐清歌的部分有配音加持还是挺飒的，第二世傻白甜的部分就不怎么样了老套路甚至演的不如第一世，但第二世剧情最长，要是中间能压缩点就好了，男主演技比长相思好了一点，但大表情做不了用大屏看还是略微出戏尤其是魔化后的部分最差，相比较主Cp，几个副CP都不错，演沐冉舞和屠九鸢的都很有演技，魏纠和屠九鸢挺好磕的，都能单开一本了。这个剧把反派的变恶原因都刻画了，不错，比那种设定就是反派就要祸乱苍生掌控世界的设定好多了。,已有
4462411914,剧情显得像恶搞剧,已有
4462432949,看一半半就看不下去了,已有
4462442833,这年头还有以女主角长得美丑作为卖点的作品,已有
4462451596,你陪着我长大，我给你收尸，我要哭死在廖知白和思远的兄弟情里了,已有
4462472070,剧情毫无逻辑还拖沓，演员演技也是一言难尽,已有
4462476397,这个服饰，看着很富裕，一点都不像经济困难,已有
4462484765,比较喜欢女主男二配,已有
4462488816,现偶是造梦，但不是造噩梦的。,已有
4462496872,很一般，不好看，也不难看，食之无味。,已有
4462498239,立意5颗星，可生活的对话又很不生活，充满了脱口秀的味儿，像是大数据分析观众想看什么，想听什么，各种加持叠满的剧情和对话，为了剧情推动起承转合也很工具感,已有
4462500124,完全看得进的仙侠。不错不错！,已有
4462501946,看了一点，充满了女性的意淫,已有
4462503208,看是律师剧，实则是社会人性剧，剧集以律师办案为载体，但重点不在办案过程，而在通过一个个案例，展现人性，每一个案子都是社会焦点话题，通过讲述办案经过传递出导演的价值观。最后关于生死的离婚案，陈硕和英子展现了不同的价值理念，让陈硕对爱情、婚姻失望，选择了离开。其实这不应该是活着的人凭个人理解决定的事，而应该按照死者本人的意愿做出决定，否则道德绑架会让活着的亲人无法抉择，无论怎样都是错的。,已有
4462524454,好造作的表演，好牵强的剧情,已有
4462525581,滤镜里，女主像《戒指的女王》一样依靠外界物品改变外貌，男主说是因为她救了孩子像天使喜欢她，实际就是颜控，对漂亮的女主温柔体贴善解人意，对朴实的女主就可以当众拍下她最难堪的一幕说上一句“好难看”，认错苏小姐又是一轮当众贬低，丑人做什么都是错，和内在美有什么关系吗,已有
